6405	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
4402	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
6561	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1407	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
6551	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2271	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
1412	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1702	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2221015	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221019	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221001010	BWB	0	0	0	0	1	0	3	0	0	0	0	0	2026
2602001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2271002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4401002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1522	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1631	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1101002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2101002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2421	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1632	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1101001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4401001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1410	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1406	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1411	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1132	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1526	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1531	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1541	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1601	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
1602	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1301	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1604	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1605	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1606	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1701	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1403	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1711	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1801	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1811	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1901	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2201	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2202	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2205	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2211	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
2221	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
2232	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2241	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2314	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2501	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2601	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2801	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2411	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
